feedback_id,member_id,consultation_id,rating,feedback_text,feedback_date
FB01654,M002210,CN001789,3,Average experience overall,2024-06-28
FB01655,M001219,CN003614,4,Staff was helpful and courteous,2025-07-12
FB01656,M000742,CN004941,5,Would recommend to others,2025-03-18
FB01657,M001054,CN004237,2,Long wait time at the clinic,2024-02-23
FB01658,M001305,CN003393,5,Telemedicine call quality was poor,2024-05-01
FB01659,M001216,CN003459,3,Needs faster appointment scheduling,2024-12-23
FB01660,M000700,CN001442,4,Doctor explained everything clearly,2025-12-24
FB01661,M001874,CN002188,2,Staff was helpful and courteous,2024-08-03
FB01662,M002468,CN001652,3,Very satisfied with the consultation,2025-02-17
FB01663,M001752,CN000374,3,Staff was helpful and courteous,2024-02-06
FB01664,M002252,CN005097,5,Average experience overall,2025-07-22
FB01665,M001856,CN005373,4,Would recommend to others,2024-05-26
FB01666,M002316,CN000462,3,Very satisfied with the consultation,2024-05-30
FB01667,M000885,CN005241,4,"Great experience, doctor was very attentive",2024-08-06
FB01668,M002095,CN000241,4,Long wait time at the clinic,2024-05-04
FB01669,M000936,CN004061,5,Excellent follow-up care,2025-06-20
FB01670,M000781,CN000333,5,Average experience overall,2024-08-28
FB01671,M000035,CN004438,4,Excellent follow-up care,2024-04-11
FB01672,M002247,CN003074,2,"Great experience, doctor was very attentive",2025-10-27
FB01673,M000292,CN003274,5,Needs faster appointment scheduling,2025-04-03
FB01674,M002024,CN000112,5,Telemedicine call quality was poor,2024-06-25
FB01675,M000954,CN002865,2,Very satisfied with the consultation,2024-11-23
FB01676,M000749,CN004272,5,Telemedicine call quality was poor,2025-04-03
FB01677,M000165,CN003353,4,Needs faster appointment scheduling,2024-07-16
FB01678,M001641,CN004725,5,Would recommend to others,2025-07-20
FB01679,M000240,CN000230,3,Needs faster appointment scheduling,2025-02-18
FB01680,M001833,CN002266,5,"Great experience, doctor was very attentive",2024-09-25
FB01681,M000922,CN005230,5,Very satisfied with the consultation,2025-04-19
FB01682,M000519,CN005718,1,Excellent follow-up care,2024-07-01
FB01683,M002175,CN005742,4,Excellent follow-up care,2024-09-19
FB01684,M000859,CN003509,5,Long wait time at the clinic,2025-10-15
FB01685,M001219,CN001985,4,Very satisfied with the consultation,2024-11-18
FB01686,M002134,CN001178,4,Staff was helpful and courteous,2025-02-05
FB01687,M000577,CN004541,4,Doctor explained everything clearly,2024-01-19
FB01688,M000716,CN004516,3,Excellent follow-up care,2024-01-31
FB01689,M001983,CN001247,2,Needs faster appointment scheduling,2025-03-18
FB01690,M001910,CN000896,4,Excellent follow-up care,2024-01-21
FB01691,M002428,CN002512,4,Long wait time at the clinic,2024-02-26
FB01692,M002292,CN005928,5,Telemedicine call quality was poor,2024-03-06
FB01693,M001727,CN001423,4,Very satisfied with the consultation,2025-06-19
FB01694,M000799,CN005498,1,Needs faster appointment scheduling,2025-05-07
FB01695,M000360,CN002560,5,Excellent follow-up care,2024-05-19
FB01696,M001086,CN003904,1,Doctor explained everything clearly,2025-02-27
FB01697,M000863,CN000751,5,Average experience overall,2024-05-04
FB01698,M000698,CN002582,5,Telemedicine call quality was poor,2024-09-24
FB01699,M001531,CN005890,3,Excellent follow-up care,2025-08-14
FB01700,M000953,CN000446,5,Telemedicine call quality was poor,2025-10-24
FB01701,M000537,CN003875,2,Doctor explained everything clearly,2024-10-15
FB01702,M000827,CN005321,4,Staff was helpful and courteous,2025-10-09
FB01703,M000556,CN001547,4,Telemedicine call quality was poor,2025-03-09
FB01704,M000440,CN001203,5,Average experience overall,2025-09-18
FB01705,M002429,CN000354,3,Staff was helpful and courteous,2024-11-10
FB01706,M001594,CN003016,4,Very satisfied with the consultation,2025-10-22
FB01707,M002270,CN002796,5,Doctor explained everything clearly,2024-10-13
FB01708,M001564,CN005798,5,Telemedicine call quality was poor,2024-10-08
FB01709,M001310,CN003488,5,Average experience overall,2024-02-07
FB01710,M001437,CN005233,5,Telemedicine call quality was poor,2024-07-31
FB01711,M001942,CN005451,4,Average experience overall,2025-01-16
FB01712,M000688,CN005254,4,Staff was helpful and courteous,2024-06-22
FB01713,M002204,CN002073,5,Staff was helpful and courteous,2025-02-25
FB01714,M000426,CN005997,3,Very satisfied with the consultation,2025-03-18
FB01715,M001287,CN004845,5,Needs faster appointment scheduling,2025-01-24
FB01716,M000935,CN005681,3,Excellent follow-up care,2024-05-09
FB01717,M000799,CN003973,5,Would recommend to others,2025-08-14
FB01718,M001070,CN000621,5,Long wait time at the clinic,2025-11-30
FB01719,M001572,CN003909,2,"Great experience, doctor was very attentive",2025-12-27
FB01720,M000664,CN003738,5,Very satisfied with the consultation,2024-02-12
FB01721,M000155,CN001697,5,"Great experience, doctor was very attentive",2025-10-21
FB01722,M000544,CN001350,5,Would recommend to others,2025-04-10
FB01723,M002325,CN002430,5,Long wait time at the clinic,2025-02-04
FB01724,M001692,CN004018,3,Needs faster appointment scheduling,2024-08-07
FB01725,M000075,CN003357,4,Telemedicine call quality was poor,2025-04-17
FB01726,M001609,CN001958,4,Excellent follow-up care,2024-01-10
FB01727,M001510,CN002031,4,Excellent follow-up care,2024-01-26
FB01728,M000612,CN001518,5,Staff was helpful and courteous,2025-11-11
FB01729,M000446,CN003468,5,"Great experience, doctor was very attentive",2024-05-25
FB01730,M000337,CN005314,2,Telemedicine call quality was poor,2025-09-22
FB01731,M001361,CN003112,5,Long wait time at the clinic,2025-04-21
FB01732,M002417,CN001443,5,Needs faster appointment scheduling,2024-02-02
FB01733,M002222,CN001881,3,Excellent follow-up care,2025-05-14
FB01734,M001901,CN005290,5,Very satisfied with the consultation,2024-07-23
FB01735,M001906,CN001940,4,Would recommend to others,2024-11-10
FB01736,M001755,CN004937,2,Needs faster appointment scheduling,2025-12-11
FB01737,M002130,CN004299,5,Needs faster appointment scheduling,2024-12-25
FB01738,M000612,CN004082,4,Would recommend to others,2024-07-26
FB01739,M000766,CN005332,4,Staff was helpful and courteous,2024-08-09
FB01740,M000543,CN000580,4,Would recommend to others,2024-07-31
FB01741,M000094,CN001228,3,Would recommend to others,2024-07-02
FB01742,M001256,CN000531,3,Would recommend to others,2024-06-27
FB01743,M001818,CN005936,5,"Great experience, doctor was very attentive",2024-06-14
FB01744,M000222,CN002689,4,"Great experience, doctor was very attentive",2025-10-06
FB01745,M000670,CN003318,4,Telemedicine call quality was poor,2025-11-08
FB01746,M000021,CN000934,3,Excellent follow-up care,2025-07-06
FB01747,M002146,CN000905,5,Staff was helpful and courteous,2025-12-13
FB01748,M000477,CN001797,4,"Great experience, doctor was very attentive",2025-04-09
FB01749,M002464,CN000989,4,Needs faster appointment scheduling,2025-11-13
FB01750,M002158,CN005421,4,Staff was helpful and courteous,2025-05-15
FB01751,M000796,CN001373,5,Very satisfied with the consultation,2024-02-13
FB01752,M000166,CN003399,5,Staff was helpful and courteous,2025-12-06
FB01753,M002143,CN000565,4,Very satisfied with the consultation,2024-07-24
FB01754,M000603,CN002817,5,Needs faster appointment scheduling,2025-01-19
FB01755,M001589,CN001664,4,Average experience overall,2025-10-30
FB01756,M000352,CN001077,3,Telemedicine call quality was poor,2024-08-31
FB01757,M001041,CN003782,4,Long wait time at the clinic,2025-09-05
FB01758,M001818,CN001025,3,Average experience overall,2024-08-22
FB01759,M000536,CN005909,5,Doctor explained everything clearly,2025-09-11
FB01760,M001391,CN004394,4,"Great experience, doctor was very attentive",2024-06-24
FB01761,M000494,CN002633,3,Telemedicine call quality was poor,2025-11-30
FB01762,M001544,CN005460,4,Would recommend to others,2025-10-08
FB01763,M000426,CN000293,4,Average experience overall,2024-06-24
FB01764,M000777,CN003389,1,Very satisfied with the consultation,2024-05-14
FB01765,M001070,CN004417,5,"Great experience, doctor was very attentive",2025-08-21
FB01766,M000864,CN000445,4,Doctor explained everything clearly,2024-07-11
FB01767,M001342,CN005949,1,Telemedicine call quality was poor,2025-07-12
FB01768,M000949,CN003124,4,Needs faster appointment scheduling,2024-08-02
FB01769,M000983,CN003856,5,Would recommend to others,2025-02-26
FB01770,M001539,CN002025,4,Telemedicine call quality was poor,2024-05-30
FB01771,M001740,CN005363,5,Doctor explained everything clearly,2024-07-01
FB01772,M000112,CN002952,5,Telemedicine call quality was poor,2024-03-11
FB01773,M000674,CN000006,5,"Great experience, doctor was very attentive",2024-01-04
FB01774,M002357,CN002640,5,Staff was helpful and courteous,2024-08-18
FB01775,M001080,CN001325,4,Staff was helpful and courteous,2024-11-01
FB01776,M002302,CN003365,2,Staff was helpful and courteous,2024-01-21
FB01777,M000732,CN005864,2,Telemedicine call quality was poor,2024-12-23
FB01778,M000409,CN004354,5,Needs faster appointment scheduling,2024-05-26
FB01779,M001811,CN005610,3,Average experience overall,2024-02-22
FB01780,M002371,CN003429,5,Needs faster appointment scheduling,2025-04-11
FB01781,M000206,CN004144,3,Staff was helpful and courteous,2024-09-30
FB01782,M001121,CN001733,5,Average experience overall,2025-02-16
FB01783,M001324,CN004806,2,Staff was helpful and courteous,2025-05-26
FB01784,M001997,CN002672,3,Average experience overall,2025-03-31
FB01785,M001001,CN002269,3,Telemedicine call quality was poor,2025-10-05
FB01786,M001130,CN001158,5,Excellent follow-up care,2025-06-06
FB01787,M001231,CN001891,5,Very satisfied with the consultation,2024-05-31
FB01788,M001265,CN001902,5,Long wait time at the clinic,2025-02-24
FB01789,M000781,CN005691,5,Needs faster appointment scheduling,2024-09-03
FB01790,M000402,CN002954,3,Telemedicine call quality was poor,2024-04-03
FB01791,M001738,CN005771,3,Needs faster appointment scheduling,2025-07-13
FB01792,M000889,CN000994,4,Would recommend to others,2025-02-14
FB01793,M001532,CN004831,4,Average experience overall,2025-05-28
FB01794,M000369,CN000606,4,Staff was helpful and courteous,2025-04-23
FB01795,M000563,CN001544,4,Very satisfied with the consultation,2024-10-18
FB01796,M001313,CN000710,1,Would recommend to others,2024-07-06
FB01797,M001650,CN003990,4,Doctor explained everything clearly,2025-01-07
FB01798,M002435,CN002468,4,Staff was helpful and courteous,2025-11-15
FB01799,M002104,CN005058,4,Very satisfied with the consultation,2024-03-11
FB01800,M000461,CN000713,5,Telemedicine call quality was poor,2024-05-04
FB01801,M000112,CN005576,4,Needs faster appointment scheduling,2024-03-15
FB01802,M002294,CN000335,5,Would recommend to others,2024-05-01
FB01803,M002264,CN000613,5,Telemedicine call quality was poor,2024-09-30
FB01804,M000505,CN000552,5,Excellent follow-up care,2025-10-12
FB01805,M000480,CN004418,3,"Great experience, doctor was very attentive",2024-02-14
FB01806,M000120,CN001499,4,Very satisfied with the consultation,2024-11-16
FB01807,M002329,CN002938,4,Very satisfied with the consultation,2025-04-24
FB01808,M001566,CN005990,5,Average experience overall,2025-10-20
FB01809,M000505,CN003447,3,Needs faster appointment scheduling,2024-02-29
FB01810,M001366,CN002823,4,Doctor explained everything clearly,2024-07-19
FB01811,M002316,CN004376,2,Long wait time at the clinic,2024-02-12
FB01812,M001712,CN003785,3,Telemedicine call quality was poor,2024-12-28
FB01813,M002277,CN005620,4,Telemedicine call quality was poor,2024-10-25
FB01814,M001298,CN003658,5,Would recommend to others,2024-07-28
FB01815,M001622,CN004631,4,Very satisfied with the consultation,2024-01-02
FB01816,M000176,CN005333,5,Average experience overall,2025-04-01
FB01817,M000630,CN000074,3,Average experience overall,2024-06-08
FB01818,M002008,CN005804,4,Average experience overall,2024-08-18
FB01819,M000238,CN000106,1,Long wait time at the clinic,2025-02-20
FB01820,M000709,CN003716,5,Very satisfied with the consultation,2025-11-26
FB01821,M001145,CN001171,4,Needs faster appointment scheduling,2024-12-04
FB01822,M001207,CN002389,5,Staff was helpful and courteous,2025-09-30
FB01823,M001257,CN002891,3,Average experience overall,2025-06-23
FB01824,M000454,CN002585,4,Excellent follow-up care,2025-01-04
FB01825,M001281,CN003173,2,Excellent follow-up care,2024-05-01
FB01826,M001111,CN003317,4,Staff was helpful and courteous,2025-09-10
FB01827,M000677,CN001401,4,Would recommend to others,2024-01-03
FB01828,M001481,CN000487,4,Would recommend to others,2025-04-01
FB01829,M000914,CN003469,2,Excellent follow-up care,2025-12-31
FB01830,M001878,CN005091,2,Doctor explained everything clearly,2024-07-08
FB01831,M001749,CN002239,5,Long wait time at the clinic,2024-04-21
FB01832,M002097,CN002748,4,Needs faster appointment scheduling,2024-12-20
FB01833,M001259,CN004324,5,Excellent follow-up care,2024-01-26
FB01834,M000483,CN005508,5,Would recommend to others,2024-09-14
FB01835,M000894,CN001834,2,Needs faster appointment scheduling,2024-04-19
FB01836,M002430,CN000583,1,Very satisfied with the consultation,2024-01-23
FB01837,M002316,CN004517,2,Needs faster appointment scheduling,2025-10-10
FB01838,M002480,CN004432,5,Would recommend to others,2025-02-07
FB01839,M002484,CN004155,5,Doctor explained everything clearly,2024-05-09
FB01840,M000712,CN001885,2,Average experience overall,2024-03-01
FB01841,M000383,CN001508,5,Excellent follow-up care,2024-07-30
FB01842,M001676,CN002951,4,Doctor explained everything clearly,2025-04-29
FB01843,M001718,CN005184,3,Very satisfied with the consultation,2025-03-17
FB01844,M000685,CN002983,5,Staff was helpful and courteous,2025-01-16
FB01845,M001165,CN001574,3,Very satisfied with the consultation,2024-06-20
FB01846,M002082,CN000221,4,Long wait time at the clinic,2024-07-06
FB01847,M000103,CN004613,4,Excellent follow-up care,2024-10-09
FB01848,M000720,CN005411,4,Excellent follow-up care,2024-08-12
FB01849,M000074,CN002008,4,Very satisfied with the consultation,2025-01-24
FB01850,M002250,CN001090,3,Long wait time at the clinic,2024-02-14
FB01851,M000563,CN000875,3,Doctor explained everything clearly,2024-03-14
FB01852,M000882,CN001913,4,Doctor explained everything clearly,2024-02-01
FB01853,M001468,CN004914,5,Telemedicine call quality was poor,2025-07-04
FB01854,M000151,CN000368,2,Very satisfied with the consultation,2024-07-26
FB01855,M000999,CN002486,3,Doctor explained everything clearly,2025-07-17
FB01856,M001415,CN001038,5,Excellent follow-up care,2024-10-17
FB01857,M001428,CN000355,2,Excellent follow-up care,2025-03-19
FB01858,M000928,CN001333,5,Average experience overall,2025-01-31
FB01859,M001198,CN004730,2,Telemedicine call quality was poor,2025-03-05
FB01860,M001122,CN000022,5,"Great experience, doctor was very attentive",2025-08-18
FB01861,M001212,CN005899,3,Long wait time at the clinic,2024-01-14
FB01862,M001485,CN005531,5,Needs faster appointment scheduling,2025-06-05
FB01863,M001358,CN000051,2,Long wait time at the clinic,2025-10-25
FB01864,M001979,CN001579,5,Excellent follow-up care,2024-12-23
FB01865,M000641,CN003024,2,"Great experience, doctor was very attentive",2024-08-29
FB01866,M000461,CN000713,5,Very satisfied with the consultation,2024-05-04
FB01867,M001486,CN003883,5,Average experience overall,2024-12-15
FB01868,M001617,CN005449,1,Would recommend to others,2025-03-06
FB01869,M001619,CN000572,5,Average experience overall,2025-05-10
FB01870,M000712,CN005413,4,Would recommend to others,2025-02-11
FB01871,M000151,CN000368,5,Doctor explained everything clearly,2024-07-26
FB01872,M002424,CN004314,3,Average experience overall,2024-04-01
FB01873,M001147,CN000376,5,"Great experience, doctor was very attentive",2025-02-16
